timestamp,site_id,capacity_mw,actual_generation_mw,solar_generation_mw,wind_generation_mw,ghi_wm2,dni_wm2,wind_speed_100m,wind_speed_10m,temperature_c,cloud_cover_pct
2026-08-17T15:00:00Z,desert-sunlight,550.0,120.55,120.55,0.0,216.9,141.88,8.94,5.91,15.73,42.6
2026-08-17T16:00:00Z,desert-sunlight,550.0,196.23,196.23,0.0,362.5,262.36,6.97,4.6,18.48,44.0
2026-08-17T17:00:00Z,desert-sunlight,550.0,300.96,300.96,0.0,564.16,451.02,9.05,5.98,21.16,30.7
2026-08-17T18:00:00Z,desert-sunlight,550.0,360.68,360.68,0.0,692.43,577.45,5.16,3.41,22.81,28.1
2026-08-17T19:00:00Z,desert-sunlight,550.0,396.56,396.56,0.0,822.2,711.41,7.78,5.14,27.34,20.0
2026-08-17T20:00:00Z,desert-sunlight,550.0,355.12,355.12,0.0,702.16,583.22,5.78,3.82,25.71,38.7
2026-08-17T21:00:00Z,desert-sunlight,550.0,344.55,344.55,0.0,686.02,567.71,13.86,9.16,29.08,37.6
2026-08-17T22:00:00Z,desert-sunlight,550.0,409.76,409.76,0.0,839.38,729.81,8.83,5.84,29.08,4.5
2026-08-17T23:00:00Z,desert-sunlight,550.0,331.08,331.08,0.0,670.1,557.09,7.65,5.05,25.36,8.8
2026-08-18T00:00:00Z,desert-sunlight,550.0,184.63,184.63,0.0,356.08,257.49,5.72,3.78,29.66,41.6
2026-08-18T01:00:00Z,desert-sunlight,550.0,111.17,111.17,0.0,202.66,131.03,0.76,0.5,24.7,40.8
2026-08-18T02:00:00Z,desert-sunlight,550.0,16.07,16.07,0.0,29.6,12.86,9.82,6.49,26.08,50.5
2026-08-18T03:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,3.61,2.39,24.3,34.3
2026-08-18T04:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.34,3.53,20.9,41.0
2026-08-18T05:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,4.76,3.14,16.92,28.6
2026-08-18T06:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,6.75,4.46,17.31,38.4
2026-08-18T07:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,7.28,4.81,15.54,37.9
2026-08-18T08:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,9.99,6.6,12.33,20.0
2026-08-18T09:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.74,3.79,9.37,10.8
2026-08-18T10:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,1.01,0.67,9.74,28.6
2026-08-18T11:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,1.21,0.8,10.5,24.7
2026-08-18T12:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.51,3.64,10.34,35.1
2026-08-18T13:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,13.77,9.1,12.92,8.4
2026-08-18T14:00:00Z,desert-sunlight,550.0,42.26,42.26,0.0,77.16,41.6,5.78,3.82,13.63,0.0
2026-08-18T15:00:00Z,desert-sunlight,550.0,158.09,158.09,0.0,283.36,198.26,0.76,0.5,17.6,15.8
2026-08-18T16:00:00Z,desert-sunlight,550.0,262.66,262.66,0.0,495.13,387.44,8.61,5.69,19.76,12.5
2026-08-18T17:00:00Z,desert-sunlight,550.0,301.63,301.63,0.0,580.1,466.97,4.57,3.02,20.08,27.9
2026-08-18T18:00:00Z,desert-sunlight,550.0,309.07,309.07,0.0,595.58,476.97,6.43,4.25,22.87,42.3
2026-08-18T19:00:00Z,desert-sunlight,550.0,340.52,340.52,0.0,692.07,573.79,3.42,2.26,26.28,37.4
2026-08-18T20:00:00Z,desert-sunlight,550.0,337.22,337.22,0.0,666.69,545.49,10.91,7.21,28.2,43.3
2026-08-18T21:00:00Z,desert-sunlight,550.0,300.77,300.77,0.0,605.35,482.52,7.55,4.99,29.08,48.4
2026-08-18T22:00:00Z,desert-sunlight,550.0,371.76,371.76,0.0,752.13,639.57,6.78,4.48,26.97,17.5
2026-08-18T23:00:00Z,desert-sunlight,550.0,315.06,315.06,0.0,621.74,508.94,8.76,5.79,28.58,17.6
2026-08-19T00:00:00Z,desert-sunlight,550.0,161.11,161.11,0.0,310.55,214.94,5.64,3.73,29.32,52.9
2026-08-19T01:00:00Z,desert-sunlight,550.0,121.58,121.58,0.0,229.3,153.23,10.44,6.9,28.57,29.1
2026-08-19T02:00:00Z,desert-sunlight,550.0,21.97,21.97,0.0,40.37,19.11,4.76,3.15,26.29,21.6
2026-08-19T03:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,11.32,7.48,24.93,19.1
2026-08-19T04:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,9.68,6.4,21.62,37.5
2026-08-19T05:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,7.53,4.98,18.64,29.1
2026-08-19T06:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.08,3.36,13.58,1.4
2026-08-19T07:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,9.5,6.28,14.06,25.6
2026-08-19T08:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,2.13,1.41,10.59,38.4
2026-08-19T09:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,3.4,2.24,12.13,48.9
2026-08-19T10:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,2.83,1.87,9.08,34.1
2026-08-19T11:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,10.31,6.81,9.57,16.4
2026-08-19T12:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,11.41,7.54,8.69,25.6
2026-08-19T13:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,3.94,2.6,9.5,3.9
2026-08-19T14:00:00Z,desert-sunlight,550.0,17.36,17.36,0.0,30.88,12.11,9.21,6.09,12.45,78.0
2026-08-19T15:00:00Z,desert-sunlight,550.0,167.15,167.15,0.0,305.18,216.77,4.31,2.85,19.46,7.1
2026-08-19T16:00:00Z,desert-sunlight,550.0,200.56,200.56,0.0,369.84,269.28,7.57,5.0,17.52,42.3
2026-08-19T17:00:00Z,desert-sunlight,550.0,349.85,349.85,0.0,700.01,587.02,3.97,2.62,21.37,6.8
2026-08-19T18:00:00Z,desert-sunlight,550.0,351.88,351.88,0.0,703.68,589.12,7.19,4.75,25.0,26.4
2026-08-19T19:00:00Z,desert-sunlight,550.0,344.66,344.66,0.0,683.2,564.4,3.86,2.55,25.71,38.6
2026-08-19T20:00:00Z,desert-sunlight,550.0,491.26,491.26,0.0,987.74,886.96,3.04,2.01,25.54,1.6
2026-08-19T21:00:00Z,desert-sunlight,550.0,379.82,379.82,0.0,818.59,707.71,1.22,0.8,26.9,19.7
2026-08-19T22:00:00Z,desert-sunlight,550.0,344.2,344.2,0.0,682.63,567.69,7.67,5.07,27.49,27.9
2026-08-19T23:00:00Z,desert-sunlight,550.0,310.59,310.59,0.0,585.46,472.81,3.48,2.3,29.61,24.1
2026-08-20T00:00:00Z,desert-sunlight,550.0,255.61,255.61,0.0,492.02,384.53,12.21,8.07,29.02,7.8
2026-08-20T01:00:00Z,desert-sunlight,550.0,128.36,128.36,0.0,244.98,166.3,11.77,7.77,27.09,22.1
2026-08-20T02:00:00Z,desert-sunlight,550.0,23.03,23.03,0.0,44.87,21.72,4.56,3.02,27.46,9.5
2026-08-20T03:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,3.98,2.63,26.47,26.7
2026-08-20T04:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,4.69,3.1,20.67,21.8
2026-08-20T05:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,3.95,2.61,19.16,30.4
2026-08-20T06:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,3.61,2.39,17.69,17.6
2026-08-20T07:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,3.69,2.44,12.39,34.3
2026-08-20T08:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,3.83,2.53,9.31,40.6
2026-08-20T09:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.77,3.81,11.07,34.4
2026-08-20T10:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,7.39,4.88,11.78,0.0
2026-08-20T11:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.76,3.8,8.5,51.7
2026-08-20T12:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,1.77,1.17,11.79,28.6
2026-08-20T13:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,9.24,6.11,12.49,26.7
2026-08-20T14:00:00Z,desert-sunlight,550.0,36.28,36.28,0.0,65.0,33.85,10.56,6.97,15.32,20.5
2026-08-20T15:00:00Z,desert-sunlight,550.0,139.9,139.9,0.0,257.45,176.28,2.63,1.73,15.03,26.3
2026-08-20T16:00:00Z,desert-sunlight,550.0,243.65,243.65,0.0,465.67,359.65,2.18,1.44,19.43,19.5
2026-08-20T17:00:00Z,desert-sunlight,550.0,311.01,311.01,0.0,588.37,475.25,9.54,6.3,21.35,26.5
2026-08-20T18:00:00Z,desert-sunlight,550.0,383.17,383.17,0.0,802.25,691.39,7.24,4.78,23.57,11.9
2026-08-20T19:00:00Z,desert-sunlight,550.0,333.28,333.28,0.0,701.94,584.23,4.08,2.69,24.81,36.1
2026-08-20T20:00:00Z,desert-sunlight,550.0,481.03,481.03,0.0,999.9,899.89,6.1,4.03,27.37,0.0
2026-08-20T21:00:00Z,desert-sunlight,550.0,301.64,301.64,0.0,578.37,454.02,2.39,1.58,28.47,52.1
2026-08-20T22:00:00Z,desert-sunlight,550.0,341.48,341.48,0.0,679.46,564.42,4.25,2.81,28.44,28.4
2026-08-20T23:00:00Z,desert-sunlight,550.0,327.34,327.34,0.0,646.32,533.42,10.16,6.72,29.98,13.1
2026-08-21T00:00:00Z,desert-sunlight,550.0,193.58,193.58,0.0,381.09,280.86,7.83,5.18,30.58,35.4
2026-08-21T01:00:00Z,desert-sunlight,550.0,113.42,113.42,0.0,212.23,139.01,9.49,6.27,28.16,36.6
2026-08-21T02:00:00Z,desert-sunlight,550.0,24.1,24.1,0.0,45.58,22.13,3.95,2.61,27.28,7.6
2026-08-21T03:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,2.21,1.46,24.52,23.5
2026-08-21T04:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,6.65,4.39,22.0,35.2
2026-08-21T05:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,12.67,8.37,20.08,17.5
2026-08-21T06:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,13.52,8.93,17.74,49.5
2026-08-21T07:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,10.91,7.21,12.32,19.1
2026-08-21T08:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,8.76,5.79,14.11,41.3
2026-08-21T09:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,9.17,6.06,8.82,20.4
2026-08-21T10:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,2.65,1.75,12.52,29.7
2026-08-21T11:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.45,3.6,8.72,31.6
2026-08-21T12:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,16.6,10.96,10.07,44.0
2026-08-21T13:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,8.65,5.71,10.83,4.1
2026-08-21T14:00:00Z,desert-sunlight,550.0,44.52,44.52,0.0,77.13,41.59,3.99,2.64,14.12,0.1
2026-08-21T15:00:00Z,desert-sunlight,550.0,123.87,123.87,0.0,230.46,153.38,4.05,2.67,13.77,37.2
2026-08-21T16:00:00Z,desert-sunlight,550.0,170.93,170.93,0.0,314.49,217.09,7.69,5.08,19.77,55.4
2026-08-21T17:00:00Z,desert-sunlight,550.0,283.99,283.99,0.0,526.83,413.64,3.22,2.13,19.07,37.3
2026-08-21T18:00:00Z,desert-sunlight,550.0,384.37,384.37,0.0,768.17,656.03,9.02,5.96,24.11,16.9
2026-08-21T19:00:00Z,desert-sunlight,550.0,319.41,319.41,0.0,630.76,508.94,10.06,6.65,24.77,45.6
2026-08-21T20:00:00Z,desert-sunlight,550.0,360.76,360.76,0.0,705.63,586.9,7.05,4.66,26.44,38.3
2026-08-21T21:00:00Z,desert-sunlight,550.0,385.23,385.23,0.0,766.39,652.58,11.2,7.4,27.89,26.7
2026-08-21T22:00:00Z,desert-sunlight,550.0,321.73,321.73,0.0,636.75,520.25,1.15,0.76,27.48,34.8
2026-08-21T23:00:00Z,desert-sunlight,550.0,226.41,226.41,0.0,444.61,332.57,6.25,4.13,31.1,49.6
2026-08-22T00:00:00Z,desert-sunlight,550.0,250.01,250.01,0.0,485.16,378.12,9.71,6.41,30.88,9.5
2026-08-22T01:00:00Z,desert-sunlight,550.0,153.11,153.11,0.0,295.28,208.22,4.95,3.27,28.95,0.0
2026-08-22T02:00:00Z,desert-sunlight,550.0,20.44,20.44,0.0,37.97,17.71,7.39,4.88,23.83,28.0
2026-08-22T03:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,7.56,5.0,26.07,64.3
2026-08-22T04:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,10.67,7.05,20.99,48.1
2026-08-22T05:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,4.32,2.85,19.13,23.6
2026-08-22T06:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,4.28,2.83,14.08,15.9
2026-08-22T07:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,8.04,5.31,16.82,26.8
2026-08-22T08:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,4.2,2.77,13.11,37.0
2026-08-22T09:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,7.53,4.98,12.29,12.7
2026-08-22T10:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,3.67,2.43,8.81,26.9
2026-08-22T11:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,9.97,6.59,12.82,23.7
2026-08-22T12:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,9.02,5.96,8.58,36.7
2026-08-22T13:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,4.61,3.04,8.35,25.7
2026-08-22T14:00:00Z,desert-sunlight,550.0,42.14,42.14,0.0,75.79,40.73,6.06,4.01,13.63,2.3
2026-08-22T15:00:00Z,desert-sunlight,550.0,161.33,161.33,0.0,299.77,212.18,9.34,6.17,14.38,9.2
2026-08-22T16:00:00Z,desert-sunlight,550.0,204.01,204.01,0.0,398.5,296.31,3.76,2.48,19.6,35.5
2026-08-22T17:00:00Z,desert-sunlight,550.0,323.4,323.4,0.0,612.92,499.83,8.48,5.6,21.28,22.1
2026-08-22T18:00:00Z,desert-sunlight,550.0,312.89,312.89,0.0,604.33,486.05,9.8,6.47,25.25,41.0
2026-08-22T19:00:00Z,desert-sunlight,550.0,429.71,429.71,0.0,865.52,757.23,5.6,3.7,25.04,14.2
2026-08-22T20:00:00Z,desert-sunlight,550.0,435.97,435.97,0.0,911.02,805.36,6.66,4.4,27.98,11.6
2026-08-22T21:00:00Z,desert-sunlight,550.0,323.65,323.65,0.0,680.05,561.4,1.21,0.8,32.25,38.4
2026-08-22T22:00:00Z,desert-sunlight,550.0,279.76,279.76,0.0,549.53,430.04,1.63,1.08,29.05,47.8
2026-08-22T23:00:00Z,desert-sunlight,550.0,359.1,359.1,0.0,719.03,605.81,3.81,2.52,30.59,0.0
2026-08-23T00:00:00Z,desert-sunlight,550.0,205.42,205.42,0.0,404.09,302.35,9.66,6.38,30.16,29.7
2026-08-23T01:00:00Z,desert-sunlight,550.0,135.27,135.27,0.0,252.25,172.36,10.3,6.8,29.92,18.9
2026-08-23T02:00:00Z,desert-sunlight,550.0,19.14,19.14,0.0,36.72,16.99,0.76,0.5,27.8,31.4
2026-08-23T03:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,10.85,7.17,22.51,42.2
2026-08-23T04:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,7.51,4.96,18.59,19.2
2026-08-23T05:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,8.35,5.52,21.33,25.7
2026-08-23T06:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,11.37,7.51,18.94,48.3
2026-08-23T07:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,9.01,5.95,15.35,14.8
2026-08-23T08:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,7.17,4.74,11.96,27.1
2026-08-23T09:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,9.16,6.05,7.82,22.1
2026-08-23T10:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,7.61,5.03,8.9,35.8
2026-08-23T11:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,6.13,4.05,10.2,52.2
2026-08-23T12:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,11.08,7.32,8.6,22.3
2026-08-23T13:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,10.5,6.94,11.06,17.2
2026-08-23T14:00:00Z,desert-sunlight,550.0,41.77,41.77,0.0,77.16,41.6,2.72,1.8,15.95,0.0
2026-08-23T15:00:00Z,desert-sunlight,550.0,150.53,150.53,0.0,271.91,188.54,12.72,8.41,16.72,20.5
2026-08-23T16:00:00Z,desert-sunlight,550.0,193.68,193.68,0.0,365.49,265.18,8.11,5.36,19.14,43.3
2026-08-23T17:00:00Z,desert-sunlight,550.0,238.96,238.96,0.0,453.84,340.57,8.08,5.34,19.43,50.1
2026-08-23T18:00:00Z,desert-sunlight,550.0,398.12,398.12,0.0,780.59,668.92,8.44,5.58,21.11,15.1
2026-08-23T19:00:00Z,desert-sunlight,550.0,341.92,341.92,0.0,653.54,533.04,8.81,5.82,28.44,42.6
2026-08-23T20:00:00Z,desert-sunlight,550.0,418.29,418.29,0.0,838.39,728.1,2.82,1.86,27.38,21.0
2026-08-23T21:00:00Z,desert-sunlight,550.0,448.93,448.93,0.0,964.9,862.23,6.77,4.47,30.75,0.0
2026-08-23T22:00:00Z,desert-sunlight,550.0,232.9,232.9,0.0,455.11,332.38,10.26,6.78,28.75,61.9
2026-08-23T23:00:00Z,desert-sunlight,550.0,359.82,359.82,0.0,717.23,604.02,12.21,8.07,30.01,0.3
2026-08-24T00:00:00Z,desert-sunlight,550.0,247.01,247.01,0.0,491.81,384.33,9.68,6.39,28.73,7.9
2026-08-24T01:00:00Z,desert-sunlight,550.0,134.48,134.48,0.0,256.35,175.77,4.08,2.69,28.27,17.1
2026-08-24T02:00:00Z,desert-sunlight,550.0,15.53,15.53,0.0,28.45,12.19,8.64,5.71,23.46,53.6
2026-08-24T03:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.54,3.66,23.64,28.2
2026-08-24T04:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,7.49,4.95,22.73,22.1
2026-08-24T05:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,4.88,3.22,19.38,12.5
2026-08-24T06:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.51,3.64,18.8,32.3
2026-08-24T07:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,1.32,0.87,14.47,22.3
2026-08-24T08:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,6.3,4.17,12.33,31.3
2026-08-24T09:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,7.86,5.19,10.64,7.9
2026-08-24T10:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.51,3.64,9.67,32.3
2026-08-24T11:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,6.18,4.08,10.63,35.6
2026-08-24T12:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.01,3.31,9.12,35.4
2026-08-24T13:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,6.95,4.59,12.12,24.2
2026-08-24T14:00:00Z,desert-sunlight,550.0,25.12,25.12,0.0,46.36,21.98,7.02,4.64,14.6,51.9
2026-08-24T15:00:00Z,desert-sunlight,550.0,147.32,147.32,0.0,281.2,196.43,5.24,3.46,17.28,16.7
2026-08-24T16:00:00Z,desert-sunlight,550.0,231.02,231.02,0.0,429.51,325.56,4.45,2.94,18.75,28.1
2026-08-24T17:00:00Z,desert-sunlight,550.0,267.79,267.79,0.0,517.53,404.33,1.22,0.8,19.78,38.9
2026-08-24T18:00:00Z,desert-sunlight,550.0,439.24,439.24,0.0,883.16,775.33,4.06,2.68,24.75,0.0
2026-08-24T19:00:00Z,desert-sunlight,550.0,318.75,318.75,0.0,625.34,503.21,4.5,2.97,25.62,46.4
2026-08-24T20:00:00Z,desert-sunlight,550.0,471.92,471.92,0.0,999.9,899.89,6.88,4.55,25.36,0.0
2026-08-24T21:00:00Z,desert-sunlight,550.0,357.07,357.07,0.0,732.22,616.5,7.86,5.19,28.51,31.3
2026-08-24T22:00:00Z,desert-sunlight,550.0,377.93,377.93,0.0,810.54,699.99,4.47,2.96,31.56,8.8
2026-08-24T23:00:00Z,desert-sunlight,550.0,321.29,321.29,0.0,637.98,525.11,4.61,3.04,28.54,14.7
2026-08-25T00:00:00Z,desert-sunlight,550.0,220.7,220.7,0.0,419.08,316.36,4.61,3.04,27.3,26.0
2026-08-25T01:00:00Z,desert-sunlight,550.0,135.04,135.04,0.0,256.7,176.07,11.0,7.27,26.67,17.0
2026-08-25T02:00:00Z,desert-sunlight,550.0,15.91,15.91,0.0,29.53,12.82,8.6,5.68,24.47,50.7
2026-08-25T03:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.67,3.75,23.12,28.7
2026-08-25T04:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,3.71,2.45,23.13,23.6
2026-08-25T05:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,11.58,7.65,18.31,31.5
2026-08-25T06:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,9.66,6.38,16.08,40.2
2026-08-25T07:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,7.01,4.63,13.59,43.7
2026-08-25T08:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,13.44,8.88,12.4,27.2
2026-08-25T09:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,6.7,4.43,9.18,18.5
2026-08-25T10:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,8.57,5.66,10.88,57.3
2026-08-25T11:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,15.1,9.98,6.73,43.3
2026-08-25T12:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,2.9,1.92,11.49,55.5
2026-08-25T13:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,4.8,3.17,12.21,3.3
2026-08-25T14:00:00Z,desert-sunlight,550.0,33.14,33.14,0.0,61.56,31.66,6.05,4.0,14.33,26.3
2026-08-25T15:00:00Z,desert-sunlight,550.0,146.07,146.07,0.0,269.87,186.81,4.2,2.78,16.34,21.3
2026-08-25T16:00:00Z,desert-sunlight,550.0,280.41,280.41,0.0,533.09,423.24,1.68,1.11,17.76,3.5
2026-08-25T17:00:00Z,desert-sunlight,550.0,286.13,286.13,0.0,536.06,422.88,8.11,5.36,20.43,35.7
2026-08-25T18:00:00Z,desert-sunlight,550.0,383.05,383.05,0.0,807.68,697.02,1.19,0.79,26.87,11.1
2026-08-25T19:00:00Z,desert-sunlight,550.0,278.52,278.52,0.0,553.41,427.13,1.95,1.29,24.42,56.0
2026-08-25T20:00:00Z,desert-sunlight,550.0,384.36,384.36,0.0,829.38,718.53,5.72,3.78,31.27,22.2
2026-08-25T21:00:00Z,desert-sunlight,550.0,243.48,243.48,0.0,476.39,346.33,7.94,5.25,28.31,65.8
2026-08-25T22:00:00Z,desert-sunlight,550.0,346.62,346.62,0.0,678.95,563.89,3.99,2.64,27.95,28.5
2026-08-25T23:00:00Z,desert-sunlight,550.0,343.9,343.9,0.0,693.71,580.61,4.63,3.06,30.29,4.6
2026-08-26T00:00:00Z,desert-sunlight,550.0,249.06,249.06,0.0,484.39,377.4,10.35,6.84,27.78,9.7
2026-08-26T01:00:00Z,desert-sunlight,550.0,103.96,103.96,0.0,201.85,130.36,6.95,4.59,27.94,41.1
2026-08-26T02:00:00Z,desert-sunlight,550.0,26.05,26.05,0.0,48.4,23.77,1.58,1.05,27.85,0.0
2026-08-26T03:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,8.04,5.31,21.3,47.5
2026-08-26T04:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,8.43,5.57,21.94,8.9
2026-08-26T05:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,6.6,4.36,18.5,8.0
2026-08-26T06:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,2.28,1.51,17.09,28.0
2026-08-26T07:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,8.59,5.68,14.23,33.5
2026-08-26T08:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,19.36,12.79,12.55,32.9
2026-08-26T09:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.22,3.45,7.54,0.0
2026-08-26T10:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,5.06,3.35,10.36,42.0
2026-08-26T11:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,2.26,1.49,10.42,10.8
2026-08-26T12:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,0.76,0.5,9.75,27.9
2026-08-26T13:00:00Z,desert-sunlight,550.0,0.0,0.0,0.0,0.0,0.0,14.26,9.42,11.09,40.4
2026-08-26T14:00:00Z,desert-sunlight,550.0,34.04,34.04,0.0,61.49,31.62,3.34,2.21,12.24,26.4
2026-08-26T15:00:00Z,desert-sunlight,550.0,138.84,138.84,0.0,247.87,168.16,4.92,3.25,14.42,30.1
2026-08-26T16:00:00Z,desert-sunlight,550.0,195.49,195.49,0.0,364.75,264.49,13.84,9.15,17.71,43.5
2026-08-26T17:00:00Z,desert-sunlight,550.0,249.91,249.91,0.0,483.15,369.91,6.7,4.43,22.88,45.0
2026-08-26T18:00:00Z,desert-sunlight,550.0,325.37,325.37,0.0,637.51,520.47,8.83,5.84,22.74,36.2
